상권_코드_명,코로나_전_유동인구_증감률,코로나_후_유동인구_증감률,코로나_유동인구_증감률_변화량,코로나_전_20대_유동인구비율_평균,코로나_후_20대_유동인구비율_평균,20대_유동인구비율_변화량,코로나_전_30대_유동인구비율_평균,코로나_후_30대_유동인구비율_평균,30대_유동인구비율_변화량,코로나_전_40대_유동인구비율_평균,코로나_후_40대_유동인구비율_평균,40대_유동인구비율_변화량,코로나_전_50대_유동인구비율_평균,코로나_후_50대_유동인구비율_평균,50대_유동인구비율_변화량,코로나_전_60대이상_유동인구비율_평균,코로나_후_60대이상_유동인구비율_평균,60대이상_유동인구비율_변화량,코로나_전_상주인구_증감률,코로나_후_상주인구_증감률,코로나_상주인구_증감률_변화량,코로나_전_20대_상주인구비율_평균,코로나_후_20대_상주인구비율_평균,20대_상주인구비율_변화량,코로나_전_30대_상주인구비율_평균,코로나_후_30대_상주인구비율_평균,30대_상주인구비율_변화량,코로나_전_40대_상주인구비율_평균,코로나_후_40대_상주인구비율_평균,40대_상주인구비율_변화량,코로나_전_50대_상주인구비율_평균,코로나_후_50대_상주인구비율_평균,50대_상주인구비율_변화량,코로나_전_60대이상_상주인구비율_평균,코로나_후_60대이상_상주인구비율_평균,60대이상_상주인구비율_변화량,500m_내_지하철역_수,700m_내_지하철역_수,1000m_내_지하철역_수,1500m_내_지하철역_수,2000m_내_지하철역_수,2500m_내_지하철역_수,3000m_내_지하철역_수,가장_가까운_역까지의거리(m),인근_정류장_수,상권을_지나는노선_수,인근_정류장_평균_노선_수,디저트류_매출비율,마켓류_매출비율,미용뷰티류_매출비율,오락류_매출비율,음식점류_매출비율,주점류_매출비율,골목상권,관광특구,발달상권,전통시장
서울 서초구 남부터미널역_2,0.22693090830639098,-0.061102832027345844,-0.28803374033373685,0.23000379435425158,0.2099083450330551,-0.020095449321196474,0.23519055522277518,0.23057993685310973,-0.004610618369665448,0.2061047784184097,0.1907969512082951,-0.015307827210114616,0.1580141422357363,0.14434438214929268,-0.013669760086443605,0.12274954831701688,0.1493394680842933,0.026589919767276413,0.03753457330430726,0.19770408163265307,0.1601695083283458,0.19739471510725712,0.26065500224315835,0.06326028713590123,0.2937260598067639,0.3135935397039031,0.019867479897139162,0.19135252307849215,0.1655450874831763,-0.025807435595315842,0.1465275036147005,0.12382234185733512,-0.022705161757365366,0.10784088261777942,0.09196949304620906,-0.01587138957157036,1,3,3,4,8,13,22,10.199632674859274,87,23,2.126436781609196,0.0914159076458957,0.25024296747039176,0.08059217478823294,0.037332135481588785,0.4860468540966135,0.054369960517277154,0,0,1,0
서울 서초구 남부터미널역_3,0.16287972496968123,-0.041721053319466926,-0.20460077828914816,0.2264650770177432,0.19530644299323613,-0.03115863402450708,0.23266504796093207,0.21363090227228665,-0.01903414568864542,0.19810664937515446,0.1824686442912945,-0.015638005083859957,0.14899294546141265,0.13344924702692315,-0.015543698434489495,0.13104490627308155,0.17847386169376028,0.04742895542067874,0.0333638280671676,-0.12521739130434784,-0.15858121937151543,0.19419542956227168,0.2045929018789144,0.01039747231664273,0.2381717899703277,0.2150313152400835,-0.023140474730244193,0.16175595292720027,0.16701461377870563,0.0052586608515053646,0.10404900571808277,0.11482254697286012,0.01077354125477735,0.19060762994823527,0.20041753653444677,0.009809906586211503,1,2,3,5,9,14,21,13.434367514125071,75,22,2.066666666666667,0.10699797178304876,0.07751528288083477,0.14602918097049816,0.05338761759401057,0.5835496360557682,0.032520310715839336,0,0,1,0
서울 서초구 서초역,0.19815336240797157,-0.06658137225551336,-0.26473473466348496,0.16023574003160823,0.1434833759913377,-0.01675236404027053,0.24123379022588357,0.21237486691481638,-0.02885892331106718,0.24252679846285036,0.22533457673975751,-0.017192221723092843,0.17658663557322696,0.16720257317920417,-0.009384062394022785,0.1386878098734917,0.1725093352673737,0.033821525393882,-0.11190704821676033,-0.02727272727272727,0.08463432094403306,0.17968558319138508,0.22641509433962265,0.04672951114823756,0.137221743186277,0.09433962264150944,-0.04288212054476756,0.1007250375857978,0.07547169811320754,-0.025253339472590258,0.20244941022754198,0.2830188679245283,0.08056945769698631,0.25226950301510237,0.22641509433962265,-0.025854408675479723,2,2,3,8,12,18,23,0.4046200427064822,52,17,2.019230769230769,0.08040800854658767,0.18475915766654397,0.0,0.0,0.734832833786869,0.0,0,0,1,0
서울 성북구 성신여대입구역,0.347605332207635,-0.17041920995133353,-0.5180245421589685,0.3795225174819902,0.33513398476809575,-0.044388532713894424,0.15991779273344717,0.16259340180367907,0.002675609070231899,0.13519123516838066,0.1280357916421173,-0.00715544352626335,0.10669606907098542,0.10583320491056722,-0.0008628641604181975,0.09263139417558582,0.13973898158665926,0.047107587411073445,0.042608033647126765,0.009624197983501375,-0.032983835663625394,0.25651188234290534,0.27963800904977376,0.023126126706868422,0.21026433498700697,0.20542986425339366,-0.004834470733613316,0.14343186945496356,0.1167420814479638,-0.026689788006999754,0.14098212094295282,0.14389140271493212,0.0029092817719792996,0.17639063818414796,0.19547511312217195,0.019084474938023982,2,2,4,9,13,18,26,5.098998895314203,103,34,3.0,0.12528193119968592,0.12531074430567965,0.1631304709571343,0.02660391910402376,0.41620337030660143,0.1434695641268753,0,0,1,0
서울 용산구 숙대입구역,-0.1280896818188515,-0.27638942946051115,-0.14829974764165965,0.2752592805312434,0.22752213422165224,-0.04773714630959114,0.22398046251232953,0.22773670594828763,0.0037562434359580954,0.19009013518211965,0.1950991486283976,0.005009013446277966,0.14005829463008623,0.13471446766458067,-0.00534382696550556,0.1127790440841796,0.17774485823639358,0.06496581415221397,-0.0450561934373013,0.013860369609856264,0.05891656304715756,0.14437296593891397,0.15120967741935484,0.006836711480440877,0.14132794871546192,0.11693548387096774,-0.024392464844494186,0.1773730053356913,0.17540322580645162,-0.0019697795292396847,0.19599810717440178,0.2217741935483871,0.02577608637398532,0.26852466967599925,0.28024193548387094,0.01171726580787169,4,5,5,12,19,25,36,3.630887459420986,112,41,2.9196428571428568,0.03776532549787073,0.1278980607456338,0.002075477612803339,0.03952799452622793,0.6347638596285213,0.15796928198894347,0,0,1,0
서울 종로구 경복궁역_1,0.32874589479554417,-0.22820632626329435,-0.5569522210588385,0.2171809489355043,0.1721976469464695,-0.0449833019890348,0.21879393718040466,0.18902330985081833,-0.029770627329586324,0.20860134770922034,0.18425408738482404,-0.024347260324396297,0.16003782039794037,0.1572602479638539,-0.002777572434086467,0.13028667734829696,0.20699745977586406,0.0767107824275671,-0.027889070844073313,0.002577319587628866,0.03046639043170218,0.12880477081151365,0.136986301369863,0.00818153055834936,0.14829752861664638,0.1284246575342466,-0.019872871082399796,0.17027579854424002,0.15924657534246575,-0.011029223201774269,0.1616033271907932,0.17294520547945205,0.011341878288658847,0.2852156053393142,0.3082191780821918,0.023003572742877565,1,2,2,8,13,17,23,88.28925976570805,50,49,3.2,0.08251775924948036,0.08426958999245122,0.037181991201363576,0.012184391909963123,0.6998255294368921,0.08402073820984937,0,0,1,0
서울 종로구 경복궁역_2,0.20647762582558163,-0.29014490135159976,-0.49662252717718136,0.22496166042140925,0.18124713435166262,-0.04371452606974663,0.2284587121314176,0.19680961397648916,-0.031649098154928446,0.21175601514438883,0.18352920898511033,-0.0282268061592785,0.15786355142707237,0.15711024725289952,-0.000753304174172853,0.12071004878333542,0.20507696115775012,0.0843669123744147,-0.015720287431001505,-0.07061688311688312,-0.054896595685881615,0.15294424755236852,0.17921146953405018,0.02626722198168166,0.2064787472058075,0.21863799283154123,0.012159245625733728,0.15954466979602686,0.13978494623655913,-0.01975972355946773,0.13663199552414437,0.12903225806451613,-0.007599737459628247,0.22290462135713066,0.2222222222222222,-0.0006823991349084457,1,2,4,8,14,19,22,0.0,49,51,3.7755102040816326,0.16262837386403953,0.03197236585424302,0.003481312658908513,0.010555461620147748,0.7226618826540013,0.0687006033486592,0,0,1,0
서울 종로구 광화문역_2,0.2477107058229766,-0.10751946934101189,-0.35523017516398847,0.18669710042528045,0.14297337343901384,-0.043723726986266614,0.25547366374976926,0.23355446542444946,-0.0219191983253198,0.23761772657358618,0.20929163787067678,-0.028326088702909397,0.16092340339510863,0.15476472444242562,-0.006158678952683017,0.12629067037170866,0.19902744399203198,0.07273677362032333,0.07409858077459115,0.14410214835832996,0.07000356758373881,0.11733524199346106,0.13226793607616458,0.014932694082703521,0.17532735973600497,0.17103026181570893,-0.0042970979202960335,0.16524741778019628,0.15538932335940156,-0.009858094420794716,0.1442825928378996,0.15198911934716083,0.007706526509261236,0.25377408938091545,0.249914994899694,-0.003859094481221459,3,6,8,14,19,22,26,3.3577725949652266,151,84,3.4437086092715226,0.1321195306705549,0.10310385578318955,0.07099417799556183,0.0013400236467955382,0.620348647681156,0.07209376422274145,0,0,1,0
서울 중구 명동역,0.3901579139493451,-0.3556853115911379,-0.745843225540483,0.24334120434311826,0.1901379967695233,-0.05320320757359495,0.2407675021922006,0.21957299797476154,-0.02119450421743907,0.1919703012278434,0.19527106049492632,0.0033007592670829256,0.14565836033841756,0.14863428807643878,0.002975927738021217,0.12054577107589926,0.18191983401448597,0.061374062938586715,0.6129636736640749,-0.003579952267303103,-0.616543625931378,0.11218908116410507,0.11910471622701839,0.006915635062913317,0.1336525939538952,0.1254996003197442,-0.008152993634151007,0.1613368368819401,0.14228617106314947,-0.019050665818790613,0.17588848883921532,0.16946442845723422,-0.006424060381981095,0.32327796208768944,0.34852118305355717,0.02524322096586773,2,5,7,12,19,27,37,1.1221815019218528,58,75,5.551724137931035,0.19340341036598147,0.1622156013838427,0.0871733587982531,0.0,0.5345023768607426,0.022705252591180492,0,0,1,0
서울 중구 충무로역_1,0.10527491108485015,-0.33520525363020137,-0.4404801647150515,0.2721645823760697,0.25254660918236715,-0.019617973193702565,0.18850345275994265,0.17007480877919529,-0.018428643980747367,0.18817124799087367,0.17087584632021477,-0.017295401670658905,0.1640729223936243,0.15312778720915626,-0.010945135184468047,0.12986668266692533,0.17602159228004427,0.04615490961311894,0.016882094918850902,0.013583441138421732,-0.0032986537804291696,0.14980925043998453,0.18170266836086404,0.03189341792087952,0.14028365740067614,0.14866581956797967,0.00838216216730353,0.1290528233304035,0.12452350698856417,-0.004529316341839326,0.17959818731650418,0.1639135959339263,-0.015684591382577884,0.33384435692587433,0.3341804320203304,0.00033607509445604533,2,5,7,15,21,30,38,0.0,36,32,4.861111111111111,0.1770284064412058,0.1619368803543034,0.051357329988645686,0.025153939891957314,0.5025928792002159,0.08193056412367171,0,0,1,0
서울 중구 충무로역_2,0.0576998306798429,-0.1176386519735347,-0.1753384826533776,0.1716013762805889,0.1614545059781767,-0.010146870302412209,0.21022836501136702,0.19986841359351526,-0.01035995141785176,0.23638668444187455,0.22134878426674914,-0.015037900175125407,0.20464099090354215,0.19334342377467295,-0.011297567128869201,0.15440522761860684,0.19283316862550653,0.038427941006899696,0.37254331888936576,-0.029288702928870293,-0.4018320218182361,0.12787265222067634,0.125544267053701,-0.0023283851669753386,0.14026476167046692,0.11973875181422351,-0.020526009856243407,0.13025567911213565,0.1262699564586357,-0.003985722653499946,0.19331300154822312,0.1792452830188679,-0.014067718529355205,0.33235076111278566,0.3802612481857765,0.04791048707299084,4,6,9,14,20,30,36,34.148789596097004,60,61,5.5,0.11398529050776615,0.15577189313820516,0.025822923081257224,0.01448313286572165,0.5972899592819695,0.09264680112508072,0,0,1,0
서울시립대로16길,2.0426334810867095,0.005043032487015096,-2.0375904485996945,0.18264688651092964,0.13263071022377,-0.05001617628715965,0.17661616463907442,0.14033254286443098,-0.03628362177464345,0.1921854112340578,0.1557110295627579,-0.036474381671299905,0.19275440100886065,0.1551346010926804,-0.03761979991618025,0.16360191403016472,0.2522135010148479,0.08861158698468319,0.1698924970972676,-0.01083431603773585,-0.18072681313500344,0.15769439534677757,0.15614717319772659,-0.0015472221490509808,0.11556191334594795,0.11546515106192043,-9.676228402752396e-05,0.15834801944425492,0.139395752318277,-0.018952267125977917,0.19193332118311218,0.1965300628178283,0.004596741634716128,0.24427267493551166,0.2793897696679629,0.035117094732451254,0,1,1,6,11,14,24,612.8445389998155,58,35,5.120689655172415,0.0,0.6363085577821765,0.09688926711350776,0.0,0.26680217510431564,0.0,1,0,0,0
서울시립대로29길,1.6133518885500897,0.08829242151207391,-1.5250594670380158,0.3741592972065952,0.32361751794461935,-0.05054177926197584,0.14467814099592516,0.12858422090687854,-0.016093920089046615,0.1269137743430737,0.1089318322252143,-0.01798194211785939,0.13157104592821944,0.11110919817908768,-0.020461847749131762,0.12474085256719834,0.200946241018134,0.07620538845093565,-0.018532697910358095,0.03759942154736081,0.056132119457718906,0.2571584018728506,0.2786320862979114,0.021473684425060813,0.152279234461374,0.13885701170530182,-0.013422222756072189,0.11454385207715712,0.10993803075510672,-0.004605821322050396,0.13398819653110666,0.12623364700481984,-0.007754549526286819,0.22672710738839616,0.24443424374569658,0.017707136357300424,1,1,2,3,11,16,24,249.9295661119587,51,32,4.784313725490196,0.04267179746636082,0.5355573113449367,0.02592169279821951,0.00801876754270425,0.38783043084777874,0.0,1,0,0,0
서울약령시장,0.9208891943086607,-0.21012256634939525,-1.1310117606580559,0.15000434347840882,0.13405587299710955,-0.01594847048129927,0.14641722860080708,0.11916852013810923,-0.02724870846269785,0.16619777981961034,0.13869118486113702,-0.027506594958473324,0.21294816277659528,0.15783842685791205,-0.055109735918683234,0.2853848546371441,0.36124608251998275,0.07586122788283867,0.009637251120306441,0.0003616200578592093,-0.009275631062447233,0.13461291374852893,0.12,-0.014612913748528938,0.13318412475765734,0.12,-0.013184124757657345,0.14326858635456569,0.13975903614457832,-0.003509550209987361,0.18021965500570128,0.1749397590361446,-0.005279895969556692,0.3415708133782916,0.39228915662650604,0.05071834324821445,3,5,5,8,17,24,31,116.2550716324538,85,58,4.8,0.009203052908205146,0.5521081481084326,0.0068766495964631075,0.005264648774264776,0.39647654637814295,0.030070954234491732,0,0,0,1
서초대로64길,1.117142224049846,-0.039855586443980615,-1.1569978104938268,0.16853062251880102,0.12548594024970378,-0.043044682269097245,0.22851738624022208,0.1683918438380228,-0.06012554240219928,0.22803889290803958,0.1928902982402117,-0.03514859466782788,0.16160421865260877,0.13447697248398308,-0.02712724616862569,0.1461391786998601,0.17893477691815612,0.03279559821829603,0.09612618342825781,0.01748152359295054,-0.07864465983530727,0.1271514531242121,0.12,-0.007151453124212115,0.16509615337166006,0.16111111111111112,-0.003985042260548938,0.1996265782313969,0.20222222222222222,0.0025956439908253193,0.14578608682361527,0.1438888888888889,-0.001897197934726369,0.140373776798102,0.15888888888888889,0.018515112090786878,1,2,3,8,12,19,26,421.96516616326517,94,45,2.4574468085106385,0.18464254963574583,0.47200694292423334,0.10548880801647109,0.0,0.2378616994235497,0.0,1,0,0,0
서초중앙로8길,1.1926381080243762,-0.049187018950201666,-1.241825126974578,0.18524471633353154,0.12702994031118164,-0.058214776022349896,0.2535910001829071,0.17975926504596926,-0.07383173513693783,0.22450799168930669,0.18500844327809046,-0.03949954841121622,0.14640814372320102,0.1256042088243551,-0.02080393489884591,0.13597963898222049,0.20641756672189027,0.07043792773966978,0.03637035461818867,0.0048058801356954395,-0.03156447448249323,0.14039142673859817,0.13370786516853933,-0.006683561570058838,0.18589697605168523,0.1704119850187266,-0.01548499103295864,0.17442898045238367,0.18314606741573033,0.008717086963346665,0.13383474351219232,0.13782771535580524,0.003992971843612914,0.19084850642693676,0.20449438202247192,0.01364587559553515,1,2,4,5,9,16,23,168.42676614328838,100,27,2.04,0.31929252557756166,0.4389397655098687,0.004629822946920583,0.05466278357888272,0.18247510238676626,0.0,1,0,0,0
석계로1길,1.1880811102788065,-0.14501485724006685,-1.3330959675188734,0.20789016180686487,0.1681283737967505,-0.039761788010114374,0.16427467901197818,0.12567149077516493,-0.038603188236813246,0.17906249186689058,0.14916255681281004,-0.029899935054080534,0.1763268460758341,0.1438609628639202,-0.032465883211913904,0.1896883222493995,0.2870508109486422,0.09736248869924272,0.12058225985742915,-0.026271593090211133,-0.14685385294764028,0.13153225088660148,0.13127797115862755,-0.0002542797279739273,0.13021801839086927,0.12133267031327698,-0.008885348077592295,0.15777755012430925,0.1531576330183988,-0.004619917105910448,0.16228118416462783,0.16608652411735456,0.0038053399527267218,0.2943902392888703,0.30830432620586773,0.013914086916997415,1,3,4,8,11,16,20,77.30567268673153,91,34,3.3076923076923075,0.12335520313118588,0.07957089045299238,0.04944032209275655,0.0538458966742271,0.5748884774788637,0.11889921016997404,1,0,0,0
석관시장,1.358629574573623,-0.021863302277228547,-1.3804928768508515,0.17312558394090044,0.12349530369821833,-0.04963028024268211,0.15783209138308965,0.11050614159313685,-0.047325949789952804,0.19853024973970557,0.1509587233436566,-0.047571526396048974,0.2094483433321526,0.14734224297702914,-0.062106100355123456,0.1971947242490223,0.2894595136263115,0.09226478937728921,-0.02908468861314669,-0.004746835443037975,0.024337853170108715,0.14318121831903413,0.14012738853503184,-0.0030538297840022877,0.10362221097808783,0.08917197452229299,-0.014450236455794838,0.18745685976886192,0.15286624203821655,-0.03459061773064537,0.19753993613013357,0.1910828025477707,-0.006457133582362856,0.2526814372259122,0.34394904458598724,0.09126760736007505,1,1,3,6,10,14,20,328.43205458895625,39,14,3.2051282051282053,0.0,0.0,0.07849652461010105,0.1327581734375661,0.7887453019523327,0.0,0,0,0,1
석관황금시장,1.4848294898393597,0.06798223989085204,-1.4168472499485076,0.17513825073025965,0.13767900350154522,-0.03745924722871444,0.16474873848551924,0.1229301126111469,-0.04181862587437234,0.19506491698785614,0.1409871095655948,-0.05407780742226134,0.2172852875408405,0.1521570664719534,-0.0651282210688871,0.1871395440820696,0.2779224251801147,0.09078288109804508,-0.029500249123024885,-0.016242555495397944,0.013257693627626941,0.13874750167961136,0.13337022689540676,-0.005377274784204605,0.12476887120850522,0.11510791366906475,-0.009660957539440462,0.164720973702432,0.14720531267293857,-0.017515661029493423,0.1815558309981874,0.1793027116768124,-0.002253119321375008,0.27551049178176373,0.3237410071942446,0.04823051541248086,1,2,3,8,12,16,20,367.16682529775164,58,29,3.6206896551724137,0.0,0.23285462046996575,0.06315510489410457,0.0,0.7039902746359296,0.0,0,0,0,1
성균관로5길,0.9618905349577348,-0.031122602953272724,-0.9930131379110075,0.4366357433262037,0.3669794179748742,-0.06965632535132948,0.1431033768965452,0.1181365918535425,-0.024966785043002704,0.12571349986904856,0.11746660459140987,-0.008246895277638694,0.10086847881710288,0.10326186035494198,0.0023933815378390927,0.08140846068910397,0.14637842281177016,0.06496996212266619,-0.03417548782396869,-0.000791974656810982,0.03338351316715771,0.3338080123600128,0.36046511627906974,0.026657103919056957,0.1580617275718634,0.14482029598308668,-0.01324143158877672,0.12196493367358935,0.11205073995771671,-0.00991419371587264,0.11842083950789559,0.10993657505285412,-0.008484264455041468,0.17621167088762837,0.1733615221987315,-0.0028501486888968808,1,1,2,5,12,20,26,394.83255594564065,51,32,3.2549019607843137,0.08107069768542564,0.20059678760208452,0.07346015100911144,0.013401596818619809,0.5355103796625927,0.09596038722216602,1,0,0,0
성동용답상가시장,1.5401924998244858,-0.012527065872979588,-1.5527195656974655,0.2149896678341,0.16260522524711846,-0.05238444258698155,0.1846809306280311,0.13603720450496434,-0.04864372612306675,0.19535960339554276,0.1589412264294748,-0.03641837696606795,0.1899853764831921,0.1665777191345142,-0.023407657348677918,0.1636470683126817,0.26386224865761065,0.10021518034492896,0.005120152513098982,-0.036180904522613064,-0.04130105703571205,0.14469512785332833,0.12724392819429778,-0.017451199659030553,0.14160414591609188,0.1235480464625132,-0.01805609945357868,0.1639787474082658,0.15469904963041184,-0.009279697777853951,0.18987940042438176,0.1932418162618796,0.0033624158374978563,0.24338885618573142,0.2972544878563886,0.053865631670657166,2,2,6,7,13,17,24,55.10079767644143,40,20,2.275,0.02493407503732604,0.22709670036882657,0.0794740801458253,0.02621610031034016,0.5387784091887187,0.1035006349489636,0,0,0,1
성북로8길,1.229206493555872,0.06951332151434716,-1.159693172041525,0.210589961244165,0.15665407148368293,-0.05393588976048208,0.1855294774770353,0.1580859928650189,-0.0274434846120164,0.19313391976947197,0.1484730042416133,-0.04466091552785867,0.16705246197025242,0.14375284780528422,-0.023299614164968202,0.13849414895132414,0.24417855953014117,0.10568441057881703,0.048622209258634246,0.03658536585365854,-0.012036843404975704,0.14735305909177357,0.1511627906976744,0.00380973160590084,0.14708265660134753,0.1680232558139535,0.020940599212605965,0.177302245651635,0.16395348837209303,-0.013348757279541962,0.1587203437549472,0.15813953488372093,-0.0005808088712262738,0.19943519957878905,0.20232558139534884,0.0028903818165597894,1,1,3,6,8,16,22,131.35658671297782,82,38,2.5975609756097557,0.0,0.44195629804547765,0.029627388343263363,0.008611010988834163,0.5198053026224251,0.0,1,0,0,0
성안로3길,1.1587227765778074,-0.007707252435279077,-1.1664300290130865,0.15140120284300482,0.12064981730936064,-0.030751385533644177,0.20198794673256362,0.16205003295792247,-0.03993791377464115,0.21528263034277503,0.17086254774233683,-0.0444200826004382,0.19886980567491688,0.14935763820391623,-0.04951216747100065,0.15682883029535302,0.2158438280132645,0.059014997717911466,0.08085287828642684,-0.04367248265713685,-0.1245253609435637,0.14139437593815019,0.140625,-0.0007693759381501852,0.17007603481193356,0.16004464285714284,-0.01003139195479072,0.1753125909310696,0.17410714285714285,-0.0012054480739267515,0.15711445108466873,0.15401785714285715,-0.0030965939418115818,0.18254644014313665,0.20223214285714286,0.019685702714006215,1,2,4,8,12,16,22,387.8169021754613,51,19,2.5490196078431366,0.08815058279572596,0.20153288359976163,0.0597243292081473,0.002414672082631458,0.6352742117799656,0.012903320533768392,1,0,0,0
세검정로1길,0.9297473998260283,0.016291135891289794,-0.9134562639347384,0.13907193941606164,0.11697375598623848,-0.022098183429823157,0.17195590166260477,0.148314161689505,-0.023641739973099762,0.20160161380918476,0.1540721152685647,-0.04752949854062005,0.2042263375858583,0.15669997652307088,-0.0475263610627874,0.19543983572128354,0.25792012932473063,0.06248029360344709,-0.002014208161701712,-0.0496987951807229,-0.04768458701902119,0.11137954929941682,0.11152073732718894,0.00014118802777211836,0.1110101034857538,0.10783410138248847,-0.003176002103265324,0.1621606473715397,0.1382488479262673,-0.023911799445272414,0.1602561553245044,0.15115207373271888,-0.009104081591785523,0.30646135619747045,0.3576036866359447,0.05114233043847427,1,1,1,3,3,8,11,368.41586240688787,90,37,2.7888888888888888,0.12057116392239003,0.007385735573009026,0.055747832183881275,0.0457883160404812,0.7529436433523957,0.017563308927843704,1,0,0,0
세무서길,0.9209578137112464,0.01884029454681926,-0.9021175191644272,0.15683414275352442,0.12453799414687504,-0.03229614860664938,0.15332288827830423,0.12295049479730366,-0.03037239348100057,0.1934164502409839,0.14198514900004272,-0.05143130124094117,0.19782345098165766,0.16522749345855645,-0.03259595752310121,0.2133881041048731,0.31134449345098075,0.09795638934610765,-0.14278011727634154,0.02057356608478803,0.16335368336112957,0.1443254064393024,0.1553398058252427,0.011014399385940316,0.12632521164671165,0.12944983818770225,0.003124626540990605,0.14626514879454403,0.125,-0.021265148794544025,0.1690585871649203,0.1767799352750809,0.007721348110160592,0.3006736649941443,0.31836569579288027,0.01769203079873599,1,1,2,3,4,5,9,33.613578617803995,93,37,3.2795698924731185,0.05635317103644222,0.3937444729601259,0.05217636279290295,0.012127192575672012,0.3593244944539194,0.1262743061809377,1,0,0,0
솔샘로6길,1.1294021355310113,0.11536739540218476,-1.0140347401288266,0.258171193677837,0.24897091738280358,-0.009200276295033394,0.14804728090905533,0.12460808850856045,-0.023439192400494885,0.17309730337664853,0.12231151950548433,-0.0507857838711642,0.16079077758126825,0.1236619046139799,-0.037128872967288354,0.1570086741769068,0.2507569274660274,0.09374825328912059,0.00960594454492593,-0.04675716440422323,-0.05636310894914916,0.16172587580332226,0.1908847184986595,0.02915884269533725,0.13582362459642125,0.128686327077748,-0.007137297518673258,0.14273410983327853,0.13029490616621983,-0.012439203667058696,0.16006340652044565,0.15978552278820377,-0.0002778837322418848,0.2606960684108704,0.2686327077747989,0.007936639363928522,1,1,2,3,8,10,13,133.84560714093843,74,21,2.77027027027027,0.0,0.4464882248696531,0.01951937353525869,0.009705647810778071,0.46019112580143823,0.06409562798287191,1,0,0,0
송정12라길,0.8492529921835568,0.022119358262017434,-0.8271336339215394,0.2794280547770882,0.22120945687812038,-0.05821859789896783,0.2192965125484141,0.18560435678282827,-0.03369215576558582,0.17462734425280624,0.14766901969175705,-0.026958324561049185,0.1658358610966838,0.15076208062812937,-0.015073780468554426,0.12482850118409372,0.19426078101413047,0.06943227983003675,0.0002420144360358942,0.008707430340557275,0.008465415904521382,0.15139161121453293,0.16143840856924255,0.010046797354709619,0.14934198219636557,0.14843152257077277,-0.0009104596255928021,0.15916120244198884,0.14307574598316755,-0.016085456458821284,0.18886715915344396,0.18286151491966335,-0.00600564423378061,0.23303597271754145,0.252486610558531,0.01945063784098955,0,1,1,5,9,14,20,596.166129460481,42,16,2.738095238095238,0.0,0.7765445843466714,0.017597531459820164,0.008084701251428607,0.1827941237940836,0.01497905914799638,1,0,0,0
송정4가길,0.79065849407762,0.015992097731918425,-0.7746663963457016,0.2519773107377332,0.237391590995017,-0.014585719742716219,0.23329833322101834,0.20115930967396478,-0.03213902354705356,0.19563506521520957,0.15367594852765198,-0.041959116687557585,0.170991971095175,0.1540592893318044,-0.016932681763370594,0.11684441792826636,0.17642242213473788,0.059578004206471524,-0.0055982203643684236,-0.008401792382374906,-0.0028035720180064824,0.16584386781117869,0.18240181268882175,0.01655794487764306,0.147654483081704,0.14425981873111782,-0.0033946643505861906,0.14901958974005894,0.131797583081571,-0.017222006658487943,0.2064438498229574,0.19901812688821752,-0.007425722934739892,0.22019768671272447,0.24433534743202417,0.02413766071929971,0,2,3,7,11,17,21,552.0338410120452,54,18,2.462962962962963,0.17275403432728645,0.10781929815402376,0.05875807532559951,0.04317776255869585,0.5806256173051824,0.0368652123292112,1,0,0,0
숭문길,1.3583261460468454,0.0043606263881753,-1.3539655196586702,0.26752738096442313,0.15212605981422528,-0.11540132115019786,0.16820837645242143,0.15807067255912272,-0.01013770389329871,0.1936762933448167,0.18662962615710632,-0.0070466671877103815,0.148519711171027,0.14841415910682965,-0.00010555206419735064,0.10459908592289967,0.18084831375396748,0.07624922783106781,-0.016416936529948703,-0.20214105793450882,-0.18572412140456013,0.14434028296433002,0.15517241379310345,0.010832130828773434,0.12146779470089579,0.11133004926108374,-0.010137745439812051,0.15775130866359105,0.14876847290640394,-0.008982835757187113,0.17501786178147627,0.1748768472906404,-0.0001410144908358668,0.2778798333795955,0.3,0.022120166620404502,2,2,6,9,13,18,24,157.46082885832033,79,47,3.075949367088608,0.12408125402531751,0.34053245174924585,0.011218874613078933,0.0,0.5185178049112582,0.00564961470109922,1,0,0,0
시청역_2,0.39276197929127804,-0.2787741032845145,-0.6715360825757926,0.17966862768361921,0.14119640396706717,-0.03847222371655204,0.2712806209339626,0.24987145849996895,-0.021409162433993656,0.2519661642193807,0.2600216635127533,0.008055499293372625,0.15645972844751452,0.1619564145362822,0.005496686088767688,0.09458780071039478,0.11988892120012712,0.025301120489732334,3.2203169009674766,2.0813148788927336,-1.139002022074743,0.10791528283778502,0.11090742438130156,0.002992141543516541,0.2895311672537085,0.2685609532538955,-0.02097021399981297,0.20940835216667794,0.21998166819431714,0.010573316027639196,0.109175626365939,0.11824014665444546,0.009064520288506461,0.11036803446719062,0.1145737855178735,0.004205751050682882,2,5,9,15,19,23,30,74.774091190463,144,102,4.6875,0.2377987625524102,0.21356648033355488,9.194302696043686e-05,0.002605944309793412,0.5459368697772812,0.0,0,0,1,0
